"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Core 1","17 Sep 2024, 20:33","17 Sep 2024, 21:16","","Lying Leg Raise",,"",1,"normal",,25,,,
"Core 1","17 Sep 2024, 20:33","17 Sep 2024, 21:16","","Lying Leg Raise",,"",2,"normal",,25,,,
"Core 1","17 Sep 2024, 20:33","17 Sep 2024, 21:16","","Mountain Climber",,"",0,"normal",,40,,,
"Core 1","17 Sep 2024, 20:33","17 Sep 2024, 21:16","","Mountain Climber",,"",1,"normal",,40,,,
"Core 1","17 Sep 2024, 20:33","17 Sep 2024, 21:16","","Mountain Climber",,"",2,"normal",,40,,,
"Core 1","17 Sep 2024, 20:33","17 Sep 2024, 21:16","","Heel Taps",,"",0,"normal",,70,,,
"Core 1","17 Sep 2024, 20:33","17 Sep 2024, 21:16","","Heel Taps",,"",1,"normal",,70,,,
"Core 1","17 Sep 2024, 20:33","17 Sep 2024, 21:16","","Heel Taps",,"",2,"normal",,70,,,
"Core 1","17 Sep 2024, 20:33","17 Sep 2024, 21:16","","Flutter Kicks",,"",0,"normal",,50,,,
"Core 1","17 Sep 2024, 20:33","17 Sep 2024, 21:16","","Flutter Kicks",,"",1,"normal",,50,,,
"Core 1","17 Sep 2024, 20:33","17 Sep 2024, 21:16","","Flutter Kicks",,"",2,"normal",,50,,,
"Core 1","17 Sep 2024, 20:33","17 Sep 2024, 21:16","","Plank",,"",0,"normal",,,,95,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Leg Press (Machine)",,"",0,"normal",22.5,20,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Leg Press (Machine)",,"",1,"normal",25,20,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Leg Press (Machine)",,"",2,"normal",27.5,20,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Lying Leg Curl (Machine)",,"2nd set last 4 reps not full\n3rd set last 3 reps not full",0,"normal",27,15,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Lying Leg Curl (Machine)",,"2nd set last 4 reps not full\n3rd set last 3 reps not full",1,"normal",27,14,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Lying Leg Curl (Machine)",,"2nd set last 4 reps not full\n3rd set last 3 reps not full",2,"normal",27,10,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Lying Leg Curl (Machine)",,"2nd set last 4 reps not full\n3rd set last 3 reps not full",3,"normal",27,8,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Leg Extension (Machine)",,"2nd set last 5 reps not full",0,"normal",50,15,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Leg Extension (Machine)",,"2nd set last 5 reps not full",1,"normal",57,15,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Leg Extension (Machine)",,"2nd set last 5 reps not full",2,"normal",57,10,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Leg Extension (Machine)",,"2nd set last 5 reps not full",3,"normal",50,10,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Seated Calf Raise",,"",0,"normal",22.5,15,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Seated Calf Raise",,"",1,"normal",25,15,,,
"Leg 2","16 Sep 2024, 13:30","16 Sep 2024, 14:13","","Seated Calf Raise",,"",2,"normal",27.5,15,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Arnold Press (Dumbbell)",,"",0,"normal",7.5,20,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Arnold Press (Dumbbell)",,"",1,"normal",7.5,17,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Arnold Press (Dumbbell)",,"",2,"normal",7.5,13,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Lateral Raise (Dumbbell)",,"Wider with a hook and hold at the top",0,"normal",5,20,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Lateral Raise (Dumbbell)",,"Wider with a hook and hold at the top",1,"normal",5,20,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Lateral Raise (Dumbbell)",,"Wider with a hook and hold at the top",2,"normal",7.5,15,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Triceps Dip (Weighted)",,"Replace 40 with 35 next time",0,"normal",40,15,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Triceps Dip (Weighted)",,"Replace 40 with 35 next time",1,"normal",35,15,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Triceps Dip (Weighted)",,"Replace 40 with 35 next time",2,"normal",30,10,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Triceps Dip (Weighted)",,"Replace 40 with 35 next time",3,"normal",35,12,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Triceps Rope Pushdown",,"",0,"normal",20,20,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Triceps Rope Pushdown",,"",1,"normal",20,25,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Triceps Rope Pushdown",,"",2,"normal",20,25,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",2,17,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",2.5,12,,,
"Shoulder 2","15 Sep 2024, 12:08","15 Sep 2024, 12:59","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",2.5,11,,,
"Running","14 Sep 2024, 20:59","14 Sep 2024, 21:17","","Running",,"",0,"normal",,,3.3,1066,
"Upper 2","13 Sep 2024, 08:37","13 Sep 2024, 09:14","","Shrug (Dumbbell)",,"Try to get all the way down, don't start up early. Slow and all the way up and down",0,"normal",12.5,20,,,
"Upper 2","13 Sep 2024, 08:37","13 Sep 2024, 09:14","","Shrug (Dumbbell)",,"Try to get all the way down, don't start up early. Slow and all the way up and down",1,"normal",15,20,,,
"Upper 2","13 Sep 2024, 08:37","13 Sep 2024, 09:14","","Shrug (Dumbbell)",,"Try to get all the way down, don't start up early. Slow and all the way up and down",2,"normal",17.5,20,,,
"Upper 2","13 Sep 2024, 08:37","13 Sep 2024, 09:14","","Preacher Curl (Barbell)",,"",0,"normal",10,20,,,
"Upper 2","13 Sep 2024, 08:37","13 Sep 2024, 09:14","","Preacher Curl (Barbell)",,"",1,"normal",12.5,17,,,
"Upper 2","13 Sep 2024, 08:37","13 Sep 2024, 09:14","","Preacher Curl (Barbell)",,"",2,"normal",15,9,,,
"Upper 2","13 Sep 2024, 08:37","13 Sep 2024, 09:14","","Hammer Curl (Dumbbell)",,"",0,"normal",7.5,15,,,
"Upper 2","13 Sep 2024, 08:37","13 Sep 2024, 09:14","","Hammer Curl (Dumbbell)",,"",1,"normal",7.5,15,,,
"Upper 2","13 Sep 2024, 08:37","13 Sep 2024, 09:14","","Hammer Curl (Dumbbell)",,"",2,"normal",7.5,13,,,
"Upper 2","13 Sep 2024, 08:37","13 Sep 2024, 09:14","","EZ Bar Biceps Curl",,"",0,"normal",10,15,,,
"Upper 2","13 Sep 2024, 08:37","13 Sep 2024, 09:14","","EZ Bar Biceps Curl",,"",1,"normal",15,14,,,
"Upper 2","13 Sep 2024, 08:37","13 Sep 2024, 09:14","","EZ Bar Biceps Curl",,"",2,"normal",15,13,,,
"Core 2","12 Sep 2024, 19:43","12 Sep 2024, 20:15","","Russian Twist (Bodyweight)",,"Try to twist the body thoroughly",0,"normal",,60,,,
"Core 2","12 Sep 2024, 19:43","12 Sep 2024, 20:15","","Russian Twist (Bodyweight)",,"Try to twist the body thoroughly",1,"normal",,46,,,
"Core 2","12 Sep 2024, 19:43","12 Sep 2024, 20:15","","Russian Twist (Bodyweight)",,"Try to twist the body thoroughly",2,"normal",,70,,,
"Core 2","12 Sep 2024, 19:43","12 Sep 2024, 20:15","","Toe Touch",,"The legs are still not straight. Reduce the reps to 25 and concentrate on keeping the legs straight",0,"normal",,30,,,
"Core 2","12 Sep 2024, 19:43","12 Sep 2024, 20:15","","Toe Touch",,"The legs are still not straight. Reduce the reps to 25 and concentrate on keeping the legs straight",1,"normal",,30,,,
"Core 2","12 Sep 2024, 19:43","12 Sep 2024, 20:15","","Toe Touch",,"The legs are still not straight. Reduce the reps to 25 and concentrate on keeping the legs straight",2,"normal",,24,,,
"Core 2","12 Sep 2024, 19:43","12 Sep 2024, 20:15","","Side Plank",,"",0,"normal",,,,131,
"Core 2","12 Sep 2024, 19:43","12 Sep 2024, 20:15","","Side Plank",,"",1,"normal",,,,131,
"Core 2","12 Sep 2024, 19:43","12 Sep 2024, 20:15","","Plank",,"Take a video of your form next time",0,"normal",,,,95,
"Leg 1","11 Sep 2024, 08:55","11 Sep 2024, 09:38","","Goblet Squat",,"",0,"normal",10,20,,,
"Leg 1","11 Sep 2024, 08:55","11 Sep 2024, 09:38","","Goblet Squat",,"",1,"normal",12.5,20,,,
"Leg 1","11 Sep 2024, 08:55","11 Sep 2024, 09:38","","Goblet Squat",,"",2,"normal",15,20,,,
"Leg 1","11 Sep 2024, 08:55","11 Sep 2024, 09:38","","Deadlift (Trap bar)",,"",0,"normal",40,15,,,
"Leg 1","11 Sep 2024, 08:55","11 Sep 2024, 09:38","","Deadlift (Trap bar)",,"",1,"normal",45,15,,,
"Leg 1","11 Sep 2024, 08:55","11 Sep 2024, 09:38","","Deadlift (Trap bar)",,"",2,"normal",45,15,,,
"Leg 1","11 Sep 2024, 08:55","11 Sep 2024, 09:38","","Squat (Machine)",,"",0,"normal",22.5,15,,,
"Leg 1","11 Sep 2024, 08:55","11 Sep 2024, 09:38","","Squat (Machine)",,"",1,"normal",25,15,,,
"Leg 1","11 Sep 2024, 08:55","11 Sep 2024, 09:38","","Squat (Machine)",,"",2,"normal",27.5,15,,,
"Leg 1","11 Sep 2024, 08:55","11 Sep 2024, 09:38","","Lunge (Dumbbell)",,"",0,"normal",15,10,,,
"Leg 1","11 Sep 2024, 08:55","11 Sep 2024, 09:38","","Lunge (Dumbbell)",,"",1,"normal",15,10,,,
"Leg 1","11 Sep 2024, 08:55","11 Sep 2024, 09:38","","Lunge (Dumbbell)",,"",2,"normal",15,10,,,
"Shoulder 1","10 Sep 2024, 08:28","10 Sep 2024, 08:57","","Bench Press (Dumbbell)",,"",0,"normal",10,15,,,
"Shoulder 1","10 Sep 2024, 08:28","10 Sep 2024, 08:57","","Bench Press (Dumbbell)",,"",1,"normal",10,15,,,
"Shoulder 1","10 Sep 2024, 08:28","10 Sep 2024, 08:57","","Bench Press (Dumbbell)",,"",2,"normal",10,15,,,
"Shoulder 1","10 Sep 2024, 08:28","10 Sep 2024, 08:57","","Incline Chest Press (Machine)",,"",0,"normal",15,15,,,
"Shoulder 1","10 Sep 2024, 08:28","10 Sep 2024, 08:57","","Incline Chest Press (Machine)",,"",1,"normal",20,15,,,
"Shoulder 1","10 Sep 2024, 08:28","10 Sep 2024, 08:57","","Incline Chest Press (Machine)",,"",2,"normal",25,15,,,
"Shoulder 1","10 Sep 2024, 08:28","10 Sep 2024, 08:57","","Chest Fly (Machine)",,"All the way back and slow and controlled movement. Pause at the middle",0,"normal",23,20,,,
"Shoulder 1","10 Sep 2024, 08:28","10 Sep 2024, 08:57","","Chest Fly (Machine)",,"All the way back and slow and controlled movement. Pause at the middle",1,"normal",23,20,,,
"Shoulder 1","10 Sep 2024, 08:28","10 Sep 2024, 08:57","","Chest Fly (Machine)",,"All the way back and slow and controlled movement. Pause at the middle",2,"normal",23,20,,,
"Shoulder 1","10 Sep 2024, 08:28","10 Sep 2024, 08:57","","Seated Shoulder Press (Machine)",,"Slow and controlled",0,"normal",10,15,,,
"Shoulder 1","10 Sep 2024, 08:28","10 Sep 2024, 08:57","","Seated Shoulder Press (Machine)",,"Slow and controlled",1,"normal",10,12,,,
"Shoulder 1","10 Sep 2024, 08:28","10 Sep 2024, 08:57","","Seated Shoulder Press (Machine)",,"Slow and controlled",2,"normal",10,10,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Lying Leg Raise",,"Try to keep your legs straighter. And focus more on breathing and rhythm",0,"normal",,25,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Lying Leg Raise",,"Try to keep your legs straighter. And focus more on breathing and rhythm",1,"normal",,25,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Lying Leg Raise",,"Try to keep your legs straighter. And focus more on breathing and rhythm",2,"normal",,25,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Mountain Climber",,"",0,"normal",,40,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Mountain Climber",,"",1,"normal",,40,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Mountain Climber",,"",2,"normal",,40,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Heel Taps",,"Focus on breathing and rhythm, not on speed. Don't keep your legs too near to your buttocks",0,"normal",,70,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Heel Taps",,"Focus on breathing and rhythm, not on speed. Don't keep your legs too near to your buttocks",1,"normal",,70,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Heel Taps",,"Focus on breathing and rhythm, not on speed. Don't keep your legs too near to your buttocks",2,"normal",,70,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Flutter Kicks",,"",0,"normal",,50,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Flutter Kicks",,"",1,"normal",,50,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Flutter Kicks",,"",2,"normal",,50,,,
"Core 1","9 Sep 2024, 08:15","9 Sep 2024, 08:58","","Plank",,"",0,"normal",,,,95,
"Upper 1","8 Sep 2024, 09:52","8 Sep 2024, 10:26","","Seated Cable Row - Bar Grip",,"Last set - last 3 reps were slightly partial",0,"normal",27,15,,,
"Upper 1","8 Sep 2024, 09:52","8 Sep 2024, 10:26","","Seated Cable Row - Bar Grip",,"Last set - last 3 reps were slightly partial",1,"normal",35,15,,,
"Upper 1","8 Sep 2024, 09:52","8 Sep 2024, 10:26","","Seated Cable Row - Bar Grip",,"Last set - last 3 reps were slightly partial",2,"normal",35,15,,,
"Upper 1","8 Sep 2024, 09:52","8 Sep 2024, 10:26","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",27,15,,,
"Upper 1","8 Sep 2024, 09:52","8 Sep 2024, 10:26","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",27,15,,,
"Upper 1","8 Sep 2024, 09:52","8 Sep 2024, 10:26","","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",27,15,,,
"Upper 1","8 Sep 2024, 09:52","8 Sep 2024, 10:26","","Rear Delt Reverse Fly (Machine)",,"The arms should be at shoulder level parallel to the ground, this time we had it higher and there was neck pain",0,"normal",18,15,,,
"Upper 1","8 Sep 2024, 09:52","8 Sep 2024, 10:26","","Rear Delt Reverse Fly (Machine)",,"The arms should be at shoulder level parallel to the ground, this time we had it higher and there was neck pain",1,"normal",18,15,,,
"Upper 1","8 Sep 2024, 09:52","8 Sep 2024, 10:26","","Rear Delt Reverse Fly (Machine)",,"The arms should be at shoulder level parallel to the ground, this time we had it higher and there was neck pain",2,"normal",18,15,,,
"Upper 1","8 Sep 2024, 09:52","8 Sep 2024, 10:26","","Upright Row (Cable)",,"",0,"normal",20,20,,,
"Upper 1","8 Sep 2024, 09:52","8 Sep 2024, 10:26","","Upright Row (Cable)",,"",1,"normal",20,20,,,
"Upper 1","8 Sep 2024, 09:52","8 Sep 2024, 10:26","","Upright Row (Cable)",,"",2,"normal",20,25,,,
"Running","7 Sep 2024, 17:11","7 Sep 2024, 17:29","Easiest 3k+ ever. Tried to be in a rhythm and energetic when making contact with the ground. Tried to stay as straight as possible and made the shoulders aid the running as well","Running",,"",0,"normal",,,3.2,1034,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Deadlift (Trap bar)",,"Keep 2 pads below. Concentrate on the form. Don't just stop your buttocks movement once the weights are down. Try to sit down a bit further.",0,"normal",30,15,,,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Deadlift (Trap bar)",,"Keep 2 pads below. Concentrate on the form. Don't just stop your buttocks movement once the weights are down. Try to sit down a bit further.",1,"normal",35,15,,,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Deadlift (Trap bar)",,"Keep 2 pads below. Concentrate on the form. Don't just stop your buttocks movement once the weights are down. Try to sit down a bit further.",2,"normal",40,15,,,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Lying Leg Curl (Machine)",,"2nd set last 2 reps not full\n3rd set 9 reps full",0,"normal",27,15,,,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Lying Leg Curl (Machine)",,"2nd set last 2 reps not full\n3rd set 9 reps full",1,"normal",27,15,,,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Lying Leg Curl (Machine)",,"2nd set last 2 reps not full\n3rd set 9 reps full",2,"normal",27,14,,,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Leg Extension (Machine)",,"3rd set last 6 reps were not full\n4th set last 2 reps were not full",0,"normal",43,15,,,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Leg Extension (Machine)",,"3rd set last 6 reps were not full\n4th set last 2 reps were not full",1,"normal",50,15,,,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Leg Extension (Machine)",,"3rd set last 6 reps were not full\n4th set last 2 reps were not full",2,"normal",57,15,,,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Leg Extension (Machine)",,"3rd set last 6 reps were not full\n4th set last 2 reps were not full",3,"normal",57,10,,,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Seated Calf Raise",,"",0,"normal",22.5,15,,,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Seated Calf Raise",,"",1,"normal",25,15,,,
"Leg 2","6 Sep 2024, 08:17","6 Sep 2024, 08:59","","Seated Calf Raise",,"",2,"normal",27.5,15,,,
"Core 2","5 Sep 2024, 08:27","5 Sep 2024, 09:02","","Russian Twist (Bodyweight)",,"",0,"normal",,60,,,
"Core 2","5 Sep 2024, 08:27","5 Sep 2024, 09:02","","Russian Twist (Bodyweight)",,"",1,"normal",,60,,,
"Core 2","5 Sep 2024, 08:27","5 Sep 2024, 09:02","","Russian Twist (Bodyweight)",,"",2,"normal",,60,,,
"Core 2","5 Sep 2024, 08:27","5 Sep 2024, 09:02","","Toe Touch",,"Level 2 - keep your legs straight. \nTry to keep your legs and back straight. Be wary of a rounded spine.\n\nFor wasn't that great in 3rd set. Rounded spine.",0,"normal",,30,,,
"Core 2","5 Sep 2024, 08:27","5 Sep 2024, 09:02","","Toe Touch",,"Level 2 - keep your legs straight. \nTry to keep your legs and back straight. Be wary of a rounded spine.\n\nFor wasn't that great in 3rd set. Rounded spine.",1,"normal",,27,,,
"Core 2","5 Sep 2024, 08:27","5 Sep 2024, 09:02","","Toe Touch",,"Level 2 - keep your legs straight. \nTry to keep your legs and back straight. Be wary of a rounded spine.\n\nFor wasn't that great in 3rd set. Rounded spine.",2,"normal",,25,,,
"Core 2","5 Sep 2024, 08:27","5 Sep 2024, 09:02","","Side Plank",,"",0,"normal",,,,131,
"Core 2","5 Sep 2024, 08:27","5 Sep 2024, 09:02","","Side Plank",,"",1,"normal",,,,131,
"Core 2","5 Sep 2024, 08:27","5 Sep 2024, 09:02","","Plank",,"Press the abs in. Get the wings up",0,"normal",,,,95,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Arnold Press (Dumbbell)",,"",0,"normal",7.5,20,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Arnold Press (Dumbbell)",,"",1,"normal",7.5,17,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Arnold Press (Dumbbell)",,"",2,"normal",7.5,13,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Lateral Raise (Dumbbell)",,"",0,"normal",5,20,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Lateral Raise (Dumbbell)",,"",1,"normal",5,20,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Lateral Raise (Dumbbell)",,"",2,"normal",5,20,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Triceps Dip (Weighted)",,"",0,"normal",40,15,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Triceps Dip (Weighted)",,"",1,"normal",35,15,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Triceps Dip (Weighted)",,"",2,"normal",30,10,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Triceps Dip (Weighted)",,"",3,"normal",35,10,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Triceps Rope Pushdown",,"",0,"normal",14,20,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Triceps Rope Pushdown",,"",1,"normal",20,20,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Triceps Rope Pushdown",,"",2,"normal",27,10,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Triceps Rope Pushdown",,"",3,"normal",20,20,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",2,20,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",2,15,,,
"Shoulder 2","4 Sep 2024, 08:36","4 Sep 2024, 09:20","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",2,12,,,
"Core 1","3 Sep 2024, 08:15","3 Sep 2024, 08:56","","Lying Leg Raise",,"",0,"normal",,25,,,
"Core 1","3 Sep 2024, 08:15","3 Sep 2024, 08:56","","Lying Leg Raise",,"",1,"normal",,25,,,
"Core 1","3 Sep 2024, 08:15","3 Sep 2024, 08:56","","Lying Leg Raise",,"",2,"normal",,25,,,
"Core 1","3 Sep 2024, 08:15","3 Sep 2024, 08:56","","Mountain Climber",,"Need to maintain same reps, and improve firm3, breathing and tempo",0,"normal",,40,,,
"Core 1","3 Sep 2024, 08:15","3 Sep 2024, 08:56","","Mountain Climber",,"Need to maintain same reps, and improve firm3, breathing and tempo",1,"normal",,40,,,
"Core 1","3 Sep 2024, 08:15","3 Sep 2024, 08:56","","Mountain Climber",,"Need to maintain same reps, and improve firm3, breathing and tempo",2,"normal",,40,,,
"Core 1","3 Sep 2024, 08:15","3 Sep 2024, 08:56","","Heel Taps",,"",0,"normal",,70,,,
"Core 1","3 Sep 2024, 08:15","3 Sep 2024, 08:56","","Heel Taps",,"",1,"normal",,70,,,
"Core 1","3 Sep 2024, 08:15","3 Sep 2024, 08:56","","Heel Taps",,"",2,"normal",,65,,,
